node_id,kind,local_id,name,lon,lat
FUA_000,City,0,Aachen,6.1574874,50.78992
FUA_001,City,1,Aalborg,9.820849,57.083813
FUA_002,City,2,Aberdeen,-2.219997,57.233814
FUA_003,City,3,Alicante/Alacant,-0.4796498,38.372044
FUA_004,City,4,Alkmaar,4.7701697,52.655365
FUA_005,City,5,Almería,-2.4379902,36.85112
FUA_006,City,6,Amiens,2.2976136,49.90252
FUA_007,City,7,Amsterdam,4.91838,52.405396
FUA_008,City,8,Angers,-0.5451169,47.470222
FUA_009,City,9,Angoulème,0.16839898,45.66638
FUA_010,City,10,Annecy,6.1073008,45.898304
FUA_011,City,11,Antwerpen,4.4429646,51.22556
FUA_012,City,12,Apeldoorn,5.9993606,52.214985
FUA_013,City,13,Arnhem,5.9290175,51.961872
FUA_014,City,14,Aschaffenburg,9.172389,49.92922
FUA_015,City,15,Athina,23.734951,37.993095
FUA_016,City,16,Augsburg,10.88558,48.363327
FUA_017,City,17,Avignon,4.85383,43.955914
FUA_018,City,18,Bamberg,10.891753,49.89567
FUA_019,City,19,Barcelona,2.1304276,41.4429
FUA_020,City,20,Bari,16.840961,41.08209
FUA_021,City,21,Barnsley,-1.4567741,53.547497
FUA_022,City,22,Basel,7.6456003,47.518993
FUA_023,City,23,Bayonne,-1.4748241,43.46932
FUA_024,City,24,Bayreuth,11.546607,49.969307
FUA_025,City,25,Belfast,-5.922194,54.604427
FUA_026,City,26,Bergamo,9.674012,45.69781
FUA_027,City,27,Bergen,5.3007736,60.383537
FUA_028,City,28,Berlin,13.4049425,52.49121
FUA_029,City,29,Bern,7.4768567,46.91217
FUA_030,City,30,Besançon,6.0063868,47.24324
FUA_031,City,31,Białystok,23.169216,53.1572
FUA_032,City,32,Bielefeld,8.545572,52.018604
FUA_033,City,33,Bielsko-Biała,19.052958,49.822803
FUA_034,City,34,Bilbao,-2.96462,43.284645
FUA_035,City,35,Blackburn with Darwen,-2.4457905,53.763393
FUA_036,City,36,Blackpool,-2.9915242,53.82926
FUA_037,City,37,Bologna,11.357196,44.502857
FUA_038,City,38,Bonn,7.1523857,50.74533
FUA_039,City,39,Bordeaux,-0.601102,44.836403
FUA_040,City,40,Bournemouth,-1.909935,50.74908
FUA_041,City,41,Bradford,-1.7973775,53.817207
FUA_042,City,42,Braga,-8.427005,41.573982
FUA_043,City,43,Brasov,25.600227,45.647873
FUA_044,City,44,Bratislava,17.151697,48.198376
FUA_045,City,45,Braunschweig-Salzgitter-Wolfsburg,10.551714,52.302315
FUA_046,City,46,Breda,4.8048058,51.60257
FUA_047,City,47,Bremen,8.878133,53.0638
FUA_048,City,48,Bremerhaven,8.703077,53.62224
FUA_049,City,49,Brescia,10.199053,45.5337
FUA_050,City,50,Brest,-4.4712048,48.433983
FUA_051,City,51,Brighton and Hove,-0.12518552,50.836662
FUA_052,City,52,Bristol,-2.6188116,51.45997
FUA_053,City,53,Brno,16.629637,49.23362
FUA_054,City,54,Brugge,3.2155662,51.198555
FUA_055,City,55,Bruxelles / Brussel,4.3325253,50.816105
FUA_056,City,56,Bucureşti,26.099445,44.43072
FUA_057,City,57,Budapest,19.115406,47.48961
FUA_058,City,58,Burgas,27.404873,42.527603
FUA_059,City,59,Bydgoszcz,18.011965,53.138393
FUA_060,City,60,Caen,-0.37195408,49.17175
FUA_061,City,61,Cagliari,9.116326,39.266724
FUA_062,City,62,Cambridge,0.100763425,52.19701
FUA_063,City,63,Cardiff,-3.2668118,51.551224
FUA_064,City,64,Cartagena,-0.9734611,37.62939
FUA_065,City,65,Castellón de la Plana/Castelló de la Plana,-0.030029263,39.991776
FUA_066,City,66,Catania,15.06763,37.541927
FUA_067,City,67,Chambery,5.927505,45.592274
FUA_068,City,68,Charleroi,4.4505816,50.408516
FUA_069,City,69,Cheltenham,-2.1041005,51.912758
FUA_070,City,70,Chemnitz,12.910507,50.824814
FUA_071,City,71,Cheshire West and Chester,-2.8721104,53.220444
FUA_072,City,72,Clermont-Ferrand,3.1360323,45.790836
FUA_073,City,73,Cluj-Napoca,23.584002,46.76769
FUA_074,City,74,Coimbra,-8.444254,40.200905
FUA_075,City,75,Constanta,28.611443,44.189426
FUA_076,City,76,Cork,-8.453314,51.90427
FUA_077,City,77,Coruña (A),-8.395845,43.33427
FUA_078,City,78,Cosenza,16.248413,39.31307
FUA_079,City,79,Cottbus,14.39869,51.747868
FUA_080,City,80,Coventry,-1.4612617,52.4267
FUA_081,City,81,Craiova,23.795744,44.321682
FUA_082,City,82,Częstochowa,19.128468,50.82182
FUA_083,City,83,Cádiz,-6.2309585,36.495472
FUA_084,City,84,Córdoba,-4.7805905,37.879868
FUA_085,City,85,Darmstadt,8.712966,49.862312
FUA_086,City,86,Debrecen,21.653591,47.537918
FUA_087,City,87,Derby,-1.4973836,52.881203
FUA_088,City,88,Dijon,5.0767436,47.307564
FUA_089,City,89,Doncaster,-1.1184949,53.53102
FUA_090,City,90,Donostia-San Sebastián,-1.966264,43.29905
FUA_091,City,91,Douai,3.117309,50.359043
FUA_092,City,92,Dresden,13.828124,51.10188
FUA_093,City,93,Dublin,-6.361472,53.342842
FUA_094,City,94,Dunkerque,2.3409057,50.99189
FUA_095,City,95,Düsseldorf,6.81309,51.209652
FUA_096,City,96,Edinburgh,-3.2403011,55.928448
FUA_097,City,97,Eindhoven,5.536711,51.44076
FUA_098,City,98,Elche/Elx,-0.67376715,38.258266
FUA_099,City,99,Enschede,6.8435216,52.25127
FUA_100,City,100,Erfurt,10.939304,50.93956
FUA_101,City,101,Exeter,-3.414153,50.75519
FUA_102,City,102,Ferrara,11.644762,44.839237
FUA_103,City,103,Firenze,11.249426,43.7746
FUA_104,City,104,Flensburg,9.502408,54.68258
FUA_105,City,105,Frankfurt am Main,8.718776,50.13438
FUA_106,City,106,Freiburg im Breisgau,7.8256607,48.00815
FUA_107,City,107,Friedrichshafen,9.415474,47.702976
FUA_108,City,108,Fulda,9.7124,50.556778
FUA_109,City,109,Galati,28.025667,45.439285
FUA_110,City,110,Gdańsk,18.50961,54.423428
FUA_111,City,111,Geneva,6.1518135,46.238373
FUA_112,City,112,Genova,8.920967,44.43002
FUA_113,City,113,Gent,3.714475,51.05853
FUA_114,City,114,Gießen,8.739878,50.5765
FUA_115,City,115,Gijón,-5.661149,43.53123
FUA_116,City,116,Glasgow,-4.228162,55.846844
FUA_117,City,117,Grad Zagreb,15.987636,45.810352
FUA_118,City,118,Granada,-3.6237602,37.17362
FUA_119,City,119,Graz,15.456168,47.030357
FUA_120,City,120,Greifswald,13.734797,53.88983
FUA_121,City,121,Grenoble,5.713607,45.202915
FUA_122,City,122,Groningen,6.5717764,53.213932
FUA_123,City,123,Gyõr,17.627506,47.649063
FUA_124,City,124,Görlitz,14.782564,51.13616
FUA_125,City,125,Göteborg,12.02511,57.731052
FUA_126,City,126,Göttingen,9.920997,51.592
FUA_127,City,127,Halle an der Saale,11.945251,51.447037
FUA_128,City,128,Hamburg,10.013428,53.59068
FUA_129,City,129,Hannover,9.664987,52.37589
FUA_130,City,130,Heidelberg,8.687323,49.38599
FUA_131,City,131,Heilbronn,9.187707,49.158264
FUA_132,City,132,Helsingborg,12.772314,56.105015
FUA_133,City,133,Helsinki,24.911865,60.272625
FUA_134,City,134,Hildesheim,9.932862,52.125717
FUA_135,City,135,Huelva,-6.9405766,37.2764
FUA_136,City,136,Iasi,27.582293,47.15669
FUA_137,City,137,Ingolstadt,11.39608,48.732105
FUA_138,City,138,Innsbruck,11.361263,47.26116
FUA_139,City,139,Ipswich,1.2553021,52.074146
FUA_140,City,140,Irakleio,25.128073,35.316647
FUA_141,City,141,Iserlohn,7.702342,51.2987
FUA_142,City,142,Jerez de la Frontera,-6.1168065,36.693794
FUA_143,City,143,Jyväskylä,25.70843,62.251392
FUA_144,City,144,Kaiserslautern,7.637077,49.463833
FUA_145,City,145,Kalisz,18.116793,51.766727
FUA_146,City,146,Karlsruhe,8.482323,49.047104
FUA_147,City,147,Kassel,9.454516,51.333103
FUA_148,City,148,Katowice,18.954134,50.271137
FUA_149,City,149,Kaunas,23.916178,54.91288
FUA_150,City,150,Kempten (Allgäu),10.283147,47.649666
FUA_151,City,151,Kiel,10.039468,54.30987
FUA_152,City,152,Kielce,20.631203,50.86684
FUA_153,City,153,Kingston upon Hull,-0.41235155,53.809772
FUA_154,City,154,Kirklees,-1.7310728,53.66223
FUA_155,City,155,Klagenfurt,14.333316,46.640125
FUA_156,City,156,Koblenz,7.466942,50.362396
FUA_157,City,157,Konstanz,8.974802,47.74672
FUA_158,City,158,Košice,21.235949,48.70151
FUA_159,City,159,Kraków,19.989836,50.05387
FUA_160,City,160,Krefeld,6.5763383,51.337784
FUA_161,City,161,Köln,6.952016,50.952225
FUA_162,City,162,København,12.406623,55.72851
FUA_163,City,163,La Rochelle,-1.075465,46.168476
FUA_164,City,164,Landshut,12.176022,48.54954
FUA_165,City,165,Lausanne,6.6771007,46.53139
FUA_166,City,166,Le Havre,0.1854792,49.5304
FUA_167,City,167,Le Mans,0.20113204,47.98774
FUA_168,City,168,Lecce,18.167747,40.33955
FUA_169,City,169,Leeds,-1.4828055,53.7688
FUA_170,City,170,Leeuwarden,5.8001537,53.20437
FUA_171,City,171,Leicester,-1.1600666,52.629204
FUA_172,City,172,Leipzig,12.474391,51.33537
FUA_173,City,173,Lens - Liévin,2.8121045,50.436695
FUA_174,City,174,Leuven,4.7399745,50.88871
FUA_175,City,175,León,-5.581319,42.609383
FUA_176,City,176,Liberec,15.105215,50.75957
FUA_177,City,177,Lille,3.0655916,50.643158
FUA_178,City,178,Limoges,1.2577695,45.83629
FUA_179,City,179,Lincoln,-0.5141522,53.1605
FUA_180,City,180,Linköping,15.57924,58.367905
FUA_181,City,181,Linz,14.3015375,48.320465
FUA_182,City,182,Lisboa,-9.176186,38.755962
FUA_183,City,183,Liverpool,-2.9172943,53.429302
FUA_184,City,184,Liège,5.5598955,50.626385
FUA_185,City,185,Ljubljana,14.538847,46.06091
FUA_186,City,186,London,-0.081223875,51.523876
FUA_187,City,187,Lorient,-3.3342035,47.78301
FUA_188,City,188,Lublin,22.581276,51.238613
FUA_189,City,189,Lucerne,8.29224,47.06064
FUA_190,City,190,Luton,-0.434107,51.894493
FUA_191,City,191,Luxembourg,6.0870543,49.643192
FUA_192,City,192,Lyon,4.874039,45.74461
FUA_193,City,193,Lübeck,10.740037,53.98693
FUA_194,City,194,Madrid,-3.7046893,40.408787
FUA_195,City,195,Magdeburg,11.592564,52.172905
FUA_196,City,196,Mainz,8.181288,49.957355
FUA_197,City,197,Malmö,13.091996,55.597576
FUA_198,City,198,Manchester,-2.2714756,53.495316
FUA_199,City,199,Mannheim-Ludwigshafen,8.4341545,49.497105
FUA_200,City,200,Marbella,-4.781625,36.52633
FUA_201,City,201,Marburg,8.749527,50.821613
FUA_202,City,202,Maribor,15.722059,46.49673
FUA_203,City,203,Marseille,5.425896,43.384697
FUA_204,City,204,Medway,0.5397604,51.377792
FUA_205,City,205,Messina,15.525336,38.189377
FUA_206,City,206,Metz,6.1639066,49.122177
FUA_207,City,207,Middlesbrough,-1.2184666,54.561768
FUA_208,City,208,Milano,9.198143,45.504795
FUA_209,City,209,Milton Keynes,-0.7522875,52.0386
FUA_210,City,210,Miskolc,20.812613,48.105946
FUA_211,City,211,Modena,10.943333,44.632957
FUA_212,City,212,Mons,3.9040165,50.444836
FUA_213,City,213,Montpellier,3.8669562,43.620647
FUA_214,City,214,Mulhouse,7.2873535,47.778233
FUA_215,City,215,Murcia,-1.1442763,37.995872
FUA_216,City,216,Málaga,-4.467658,36.706127
FUA_217,City,217,Mönchengladbach,6.4333243,51.175545
FUA_218,City,218,München,11.546186,48.16173
FUA_219,City,219,Münster,7.5144386,51.91625
FUA_220,City,220,Namur,4.898316,50.460625
FUA_221,City,221,Nancy,6.1707835,48.672215
FUA_222,City,222,Nantes,-1.5601468,47.22711
FUA_223,City,223,Napoli,14.321976,40.86273
FUA_224,City,224,Neubrandenburg,13.059957,53.57453
FUA_225,City,225,Newcastle upon Tyne,-1.6141616,55.03506
FUA_226,City,226,Newport,-3.010184,51.62511
FUA_227,City,227,Nice,7.168765,43.692543
FUA_228,City,228,Nijmegen,5.828809,51.822083
FUA_229,City,229,Nimes,4.3404627,43.821247
FUA_230,City,230,Northampton,-0.886575,52.247032
FUA_231,City,231,Norwich,1.2750765,52.61397
FUA_232,City,232,Nottingham,-1.1916217,52.97385
FUA_233,City,233,Nowy Sącz,20.70959,49.605717
FUA_234,City,234,Nyíregyháza,21.750404,47.98045
FUA_235,City,235,Nürnberg,11.069466,49.456436
FUA_236,City,236,Odense,10.37703,55.32202
FUA_237,City,237,Offenburg,7.9581285,48.443314
FUA_238,City,238,Oldenburg (Oldenburg),8.219115,53.119267
FUA_239,City,239,Olomouc,17.23387,49.635662
FUA_240,City,240,Olsztyn,20.489635,53.785194
FUA_241,City,241,Opole,17.883648,50.674625
FUA_242,City,242,Oradea,21.928457,47.057034
FUA_243,City,243,Orléans,1.91547,47.895477
FUA_244,City,244,Oslo,10.765543,59.882317
FUA_245,City,245,Osnabrück,8.071814,52.307068
FUA_246,City,246,Ostrava,18.268444,49.77606
FUA_247,City,247,Oulu,25.524628,65.00249
FUA_248,City,248,Oviedo,-5.833421,43.37211
FUA_249,City,249,Paderborn,8.708719,51.71022
FUA_250,City,250,Padova,11.875426,45.396996
FUA_251,City,251,Palermo,13.347219,38.11037
FUA_252,City,252,Palma de Mallorca,2.6986084,39.588066
FUA_253,City,253,Pamplona/Iruña,-1.6472621,42.820034
FUA_254,City,254,Paris,2.335434,48.85512
FUA_255,City,255,Parma,10.308404,44.78932
FUA_256,City,256,Passau,13.375,48.56382
FUA_257,City,257,Patra,21.750914,38.238533
FUA_258,City,258,Pau,-0.36298946,43.310963
FUA_259,City,259,Perpignan,2.8895524,42.67963
FUA_260,City,260,Perugia,12.352827,43.086655
FUA_261,City,261,Pescara,14.189602,42.46322
FUA_262,City,262,Peterborough,-0.25976443,52.58298
FUA_263,City,263,Pforzheim,8.718912,48.90392
FUA_264,City,264,Plauen,12.246835,50.492634
FUA_265,City,265,Ploiesti,26.014236,44.937923
FUA_266,City,266,Plovdiv,24.750216,42.128647
FUA_267,City,267,Plymouth,-4.1288366,50.390793
FUA_268,City,268,Plzeň,13.405291,49.73815
FUA_269,City,269,Poitiers,0.34619945,46.57493
FUA_270,City,270,Porto,-8.567566,41.16005
FUA_271,City,271,Portsmouth,-1.1014632,50.830524
FUA_272,City,272,Poznań,16.91555,52.407722
FUA_273,City,273,Praha,14.484441,50.06931
FUA_274,City,274,Prato,11.073961,43.88788
FUA_275,City,275,Preston,-2.6863499,53.722324
FUA_276,City,276,Pécs,18.23075,46.071144
FUA_277,City,277,Płock,19.732887,52.56186
FUA_278,City,278,Radom,21.157019,51.392506
FUA_279,City,279,Reading,-0.9297901,51.439266
FUA_280,City,280,Regensburg,12.046249,48.967674
FUA_281,City,281,Reggio di Calabria,15.663545,38.109432
FUA_282,City,282,Reggio nell'Emilia,10.616914,44.679752
FUA_283,City,283,Reims,4.0245543,49.270134
FUA_284,City,284,Rennes,-1.7034736,48.09956
FUA_285,City,285,Reutlingen,9.266138,48.48126
FUA_286,City,286,Rimini,12.531799,44.05262
FUA_287,City,287,Roma,12.528745,41.88019
FUA_288,City,288,Rosenheim,12.135821,47.87116
FUA_289,City,289,Rostock,12.122093,54.034565
FUA_290,City,290,Rotterdam,4.458245,51.889797
FUA_291,City,291,Rouen,1.060414,49.43471
FUA_292,City,292,Ruhrgebiet,7.144247,51.510864
FUA_293,City,293,Rzeszów,22.034409,50.026684
FUA_294,City,294,Rīga,24.13246,56.956776
FUA_295,City,295,Saarbrücken,6.9990883,49.29901
FUA_296,City,296,Saint-Brieuc,-2.7466142,48.49695
FUA_297,City,297,Saint-Etienne,4.3675685,45.454792
FUA_298,City,298,Saint-Nazaire,-2.2433789,47.337593
FUA_299,City,299,Salerno,14.814201,40.682487
FUA_300,City,300,Salzburg,13.081111,47.82614
FUA_301,City,301,Santander,-3.8785274,43.419525
FUA_302,City,302,Santiago de Compostela,-8.554284,42.869507
FUA_303,City,303,Sassari,8.5435915,40.73536
FUA_304,City,304,Schweinfurt,10.146493,50.097412
FUA_305,City,305,Schwerin,11.460376,53.50565
FUA_306,City,306,Sevilla,-5.970035,37.38216
FUA_307,City,307,Sheffield,-1.4180213,53.3787
FUA_308,City,308,Siegen,7.9821153,50.853783
FUA_309,City,309,Sofia,23.315035,42.68229
FUA_310,City,310,Southampton,-1.3759842,50.928837
FUA_311,City,311,Split,16.49696,43.544346
FUA_312,City,312,St. Gallen,9.361247,47.443886
FUA_313,City,313,Stavanger,5.7260733,58.902473
FUA_314,City,314,Stockholm,18.013393,59.33936
FUA_315,City,315,Stoke-on-Trent,-2.16411,53.029793
FUA_316,City,316,Stralsund,13.045935,54.312485
FUA_317,City,317,Strasbourg,7.672682,48.5796
FUA_318,City,318,Stuttgart,9.256838,48.778618
FUA_319,City,319,Sunderland,-1.443565,54.889854
FUA_320,City,320,Swansea,-3.9058943,51.64772
FUA_321,City,321,Swindon,-1.7817503,51.571743
FUA_322,City,322,Szczecin,14.559358,53.411724
FUA_323,City,323,Szeged,20.107714,46.273674
FUA_324,City,324,Székesfehérvár,18.404226,47.136784
FUA_325,City,325,Tallinn,24.756607,59.412025
FUA_326,City,326,Tampere,23.769884,61.48965
FUA_327,City,327,Taranto,17.295568,40.478073
FUA_328,City,328,Tarnów,20.966055,50.011322
FUA_329,City,329,Tarragona,1.2203262,41.122345
FUA_330,City,330,Thessaloniki,22.956371,40.621983
FUA_331,City,331,Tilburg,5.081157,51.56162
FUA_332,City,332,Timişoara,21.228477,45.749622
FUA_333,City,333,Torino,7.650774,45.071354
FUA_334,City,334,Toruń,18.650705,53.042667
FUA_335,City,335,Toulon,5.971163,43.142277
FUA_336,City,336,Toulouse,1.4096096,43.585495
FUA_337,City,337,Tours,0.6821246,47.371803
FUA_338,City,338,Trento,11.150959,46.076466
FUA_339,City,339,Trier,6.665217,49.729
FUA_340,City,340,Trieste,13.782765,45.64994
FUA_341,City,341,Trondheim,10.45257,63.392883
FUA_342,City,342,Troyes,4.0696144,48.287506
FUA_343,City,343,Turku,22.273972,60.468548
FUA_344,City,344,Tübingen,9.016225,48.49057
FUA_345,City,345,Udine,13.221898,46.07153
FUA_346,City,346,Ulm,9.964371,48.36961
FUA_347,City,347,Uppsala,17.660627,59.927914
FUA_348,City,348,Utrecht,5.1196733,52.075317
FUA_349,City,349,Valence,4.9074197,44.913494
FUA_350,City,350,Valencia,-0.40440637,39.48162
FUA_351,City,351,Valenciennes,3.5023758,50.363266
FUA_352,City,352,Valladolid,-4.7327185,41.630554
FUA_353,City,353,Varna,27.875595,43.201504
FUA_354,City,354,Venezia,12.228978,45.46757
FUA_355,City,355,Venlo,6.097928,51.370068
FUA_356,City,356,Verona,10.968783,45.432304
FUA_357,City,357,Vicenza,11.547033,45.549686
FUA_358,City,358,Vigo,-8.692821,42.201904
FUA_359,City,359,Villingen-Schwenningen,8.453005,48.03838
FUA_360,City,360,Vilnius,25.236202,54.70137
FUA_361,City,361,Vitoria/Gasteiz,-2.6757605,42.852276
FUA_362,City,362,Västerås,16.503023,59.65866
FUA_363,City,363,Warrington,-2.5770094,53.39804
FUA_364,City,364,Warszawa,21.02881,52.239033
FUA_365,City,365,West Midlands urban area,-1.9453434,52.514645
FUA_366,City,366,Wetzlar,8.392657,50.629757
FUA_367,City,367,Wien,16.364239,48.194252
FUA_368,City,368,Wiesbaden,8.199932,50.093056
FUA_369,City,369,Wrocław,17.016733,51.116486
FUA_370,City,370,Wuppertal,7.1664963,51.258293
FUA_371,City,371,Würzburg,9.919335,49.819286
FUA_372,City,372,York,-1.082973,53.964115
FUA_373,City,373,Zaragoza,-0.8915958,41.653732
FUA_374,City,374,Zielona Góra,15.498876,51.95329
FUA_375,City,375,Zurich,8.583999,47.403522
FUA_376,City,376,Zwickau,12.531378,50.75573
FUA_377,City,377,Zwolle,6.037114,52.52479
FUA_378,City,378,s' Gravenhage,4.3486857,52.06739
FUA_379,City,379,s-Hertogenbosch,5.299803,51.701756
FUA_380,City,380,Århus,10.045144,56.16479
FUA_381,City,381,Örebro,15.17946,59.251568
FUA_382,City,382,Ústí nad Labem,13.923052,50.650074
FUA_383,City,383,Łódź,19.468908,51.77311
AP_KLU,Airport,KLU,Klagenfurt,14.3377,46.6425
AP_VIE,Airport,VIE,Vienna International,16.5697,48.1103
AP_LNZ,Airport,LNZ,Linz (Blue Danube),14.1875,48.2332
AP_SZG,Airport,SZG,Salzburg,13.0043,47.7933
AP_GRZ,Airport,GRZ,Graz,15.4396,46.9911
AP_INN,Airport,INN,Innsbruck (Kranebitten),11.344,47.2602
AP_ANR,Airport,ANR,Antwerp International,4.46028,51.1894
AP_BRU,Airport,BRU,Brussels (Zaventem),4.48444,50.9014
AP_CRL,Airport,CRL,Brussels South Charleroi,4.45382,50.4592
AP_KJK,Airport,KJK,Kortrijk-Wevelgem International,3.20472,50.8172
AP_OST,Airport,OST,Ostend-Bruges International,2.86222,51.1989
AP_BOJ,Airport,BOJ,Burgas,27.5152,42.5696
AP_PDV,Airport,PDV,Plovdiv,24.8508,42.0678
AP_SOF,Airport,SOF,Sofia,23.4114,42.6967
AP_VAR,Airport,VAR,Varna,27.8251,43.2321
AP_BSL,Airport,BSL,EuroAirport Basel Mulhouse Freiburg,7.52916,47.59
AP_BRN,Airport,BRN,Bern,7.49715,46.9141
AP_GVA,Airport,GVA,Geneva,6.10895,46.2381
AP_ZRH,Airport,ZRH,Zurich,8.54917,47.4647
AP_JCL,Airport,JCL,Ceske Budejovice (Plana),14.4275,48.9464
AP_BRQ,Airport,BRQ,Brno-Turany,16.6944,49.1513
AP_KLV,Airport,KLV,Karlovy Vary,12.915,50.203
AP_OSR,Airport,OSR,Leos Janacek,18.1111,49.6963
AP_PED,Airport,PED,Pardubice,15.7386,50.0134
AP_PRG,Airport,PRG,Vaclav Havel Prague,14.26,50.1008
AP_FDH,Airport,FDH,Friedrichshafen (Bodensee),9.51149,47.6713
AP_FKB,Airport,FKB,Karlsruhe/Baden-Baden,8.0805,48.7794
AP_STR,Airport,STR,Stuttgart,9.22196,48.6899
AP_FMM,Airport,FMM,Memmingen,10.2395,47.9888
AP_MUC,Airport,MUC,Munich,11.7861,48.3538
AP_NUE,Airport,NUE,Nuremberg,11.0781,49.4987
AP_BER,Airport,BER,Berlin Brandenburg,13.4939,52.3514
AP_BRE,Airport,BRE,Bremen,8.78667,53.0475
AP_HAM,Airport,HAM,Hamburg,9.98823,53.6304
AP_FRA,Airport,FRA,Frankfurt,8.57056,50.0333
AP_KSF,Airport,KSF,Kassel,9.38497,51.4173
AP_HDF,Airport,HDF,Heringsdorf,14.1523,53.8787
AP_RLG,Airport,RLG,Rostock-Laage,12.2783,53.9182
AP_BWE,Airport,BWE,Braunschweig-Wolfsburg,10.5561,52.3192
AP_HAJ,Airport,HAJ,Hannover,9.68508,52.4611
AP_CGN,Airport,CGN,Cologne Bonn,7.14274,50.8659
AP_DTM,Airport,DTM,Dortmund,7.61224,51.5183
AP_DUS,Airport,DUS,Dusseldorf,6.76678,51.2895
AP_FMO,Airport,FMO,Munster Osnabruck International,7.68483,52.1346
AP_GKE,Airport,GKE,NATO Air Base Geilenkirchen,6.04242,50.9608
AP_NRN,Airport,NRN,Weeze (Niederrhein),6.14217,51.6024
AP_PAD,Airport,PAD,Paderborn Lippstadt,8.61632,51.6141
AP_HHN,Airport,HHN,Frankfurt-Hahn,7.26389,49.9487
AP_SCN,Airport,SCN,Saarbrucken,7.10951,49.2146
AP_DRS,Airport,DRS,Dresden,13.7672,51.1328
AP_LEJ,Airport,LEJ,Leipzig/Halle,12.2364,51.4239
AP_GWT,Airport,GWT,Sylt (Westerland),8.34047,54.9132
AP_LBC,Airport,LBC,Lubeck,10.7192,53.8054
AP_ERF,Airport,ERF,Erfurt-Weimar,10.9581,50.9798
AP_CPH,Airport,CPH,Copenhagen,12.656,55.6179
AP_RNN,Airport,RNN,Bornholm,14.7596,55.0633
AP_AAR,Airport,AAR,Aarhus,10.619,56.3
AP_KRP,Airport,KRP,Karup,9.12463,56.2975
AP_AAL,Airport,AAL,Aalborg,9.84924,57.0928
AP_BLL,Airport,BLL,Billund,9.15178,55.7403
AP_SGD,Airport,SGD,Sonderborg,9.79173,54.9644
AP_TLL,Airport,TLL,Tallinn (Lennart Meri Tallinn),24.8328,59.4133
AP_EPU,Airport,EPU,Parnu,24.4728,58.419
AP_AGP,Airport,AGP,Malaga,-4.49911,36.6749
AP_GRX,Airport,GRX,Federico Garcia Lorca (Granada Jaen),-3.77736,37.1887
AP_LEI,Airport,LEI,Almeria,-2.3701,36.8439
AP_ODB,Airport,ODB,Cordoba,-4.84888,37.842
AP_SVQ,Airport,SVQ,Seville,-5.89311,37.418
AP_XRY,Airport,XRY,Jerez (La Parra),-6.06011,36.7446
AP_ZAZ,Airport,ZAZ,Zaragoza,-1.04155,41.6662
AP_OVD,Airport,OVD,Asturias (Oviedo),-6.03462,43.5636
AP_SDR,Airport,SDR,Santander,-3.82001,43.4271
AP_LEN,Airport,LEN,Leon,-5.65556,42.589
AP_RGS,Airport,RGS,Burgos,-3.62076,42.3576
AP_SLM,Airport,SLM,Salamanca,-5.50199,40.9521
AP_VLL,Airport,VLL,Valladolid,-4.85194,41.7061
AP_ABC,Airport,ABC,Albacete,-1.86352,38.9485
AP_BCN,Airport,BCN,Barcelona El Prat,2.07846,41.2971
AP_GRO,Airport,GRO,Girona-Costa Brava,2.76055,41.901
AP_ILD,Airport,ILD,Lleida-Alguaire,0.535023,41.7282
AP_LEU,Airport,LEU,Andorra–La Seu d'Urgell,1.40917,42.3386
AP_REU,Airport,REU,Reus,1.16717,41.1474
AP_LCG,Airport,LCG,A Coruna,-8.37726,43.3021
AP_SCQ,Airport,SCQ,Santiago de Compostela,-8.41514,42.8963
AP_VGO,Airport,VGO,Vigo-Peinador,-8.62677,42.2318
AP_IBZ,Airport,IBZ,Ibiza,1.37312,38.8729
AP_MAH,Airport,MAH,Menorca (Mahon),4.21865,39.8626
AP_PMI,Airport,PMI,Palma de Mallorca,2.73881,39.5517
AP_RJL,Airport,RJL,Logrono-Agoncilo,-2.32224,42.461
AP_MAD,Airport,MAD,Adolfo Suarez Madrid-Barajas,-3.56264,40.4719
AP_RMU,Airport,RMU,Region de Murcia International,-1.125,37.803
AP_PNA,Airport,PNA,Pamplona,-1.64633,42.77
AP_BIO,Airport,BIO,Bilbao,-2.91061,43.3011
AP_VIT,Airport,VIT,Vitoria,-2.72447,42.8828
AP_ALC,Airport,ALC,Alicante-Elche,-0.558156,38.2822
AP_CDT,Airport,CDT,Castellon-Costa Azahar,0.073333,40.2139
AP_VLC,Airport,VLC,Valencia,-0.481625,39.4893
AP_KAJ,Airport,KAJ,Kajaani,27.6924,64.2855
AP_JYV,Airport,JYV,Jyvaskyla,25.6783,62.3995
AP_KEM,Airport,KEM,Kemi-Tornio,24.5821,65.7787
AP_TMP,Airport,TMP,Tampere-Pirkkala,23.6044,61.4141
AP_OUL,Airport,OUL,Oulu,25.3546,64.9301
AP_KUO,Airport,KUO,Kuopio,27.7978,63.0071
AP_HEL,Airport,HEL,Helsinki (Helsinki-Vantaa),24.9633,60.3172
AP_MHQ,Airport,MHQ,Mariehamn,19.8982,60.1222
AP_TKU,Airport,TKU,Turku,22.2628,60.5141
AP_AUR,Airport,AUR,Aurillac - Tronquieres,2.42194,44.8914
AP_CFE,Airport,CFE,Clermont-Ferrand Auvergne,3.16917,45.7867
AP_CMF,Airport,CMF,Chambery-Savoie,5.88023,45.6381
